"","name","pval","adj_pval","f_statistic","df1","df2","lfc"
"11301","APOC1",1.43143582811391e-33,1.83810674688108e-29,150.629878381982,1,2267.54530417396,1.67178014791071
"323","CSF3R",3.80688842684554e-05,0.205350261984888,17.0327107162661,1,2267.54530417396,0.866131808666937
"7058","GAL",6.19083928694206e-05,0.205350261984888,16.103808680672,1,2267.54530417396,2.31043763703115
"1126","CR1",6.3967062373612e-05,0.205350261984888,16.0414216004915,1,2267.54530417396,1.24662277019184
"4991","DLD",0.000103841386912329,0.266685449868243,15.1190484831535,1,2267.54530417396,0.885392422723298
"7875","GLTP",0.000218257374561476,0.467107157790652,13.7112916944894,1,2267.54530417396,-1.33189737380772
"10582","ATP8B1",0.000290942699151589,0.494925038992816,13.1688079011803,1,2267.54530417396,1.01988514096122
"524","LRRIQ3",0.000327844741878242,0.494925038992816,12.9438532298798,1,2267.54530417396,3.02968049810366
"7960","P2RX4",0.00034688305824588,0.494925038992816,12.8376014960817,1,2267.54530417396,0.853132483613425
"9083","SELENOS",0.000444491837977292,0.570771969146641,12.3715654466729,1,2267.54530417396,0.692531282790574
"935","FCGR3B",0.000589981493946502,0.613273442226606,11.8407353147687,1,2267.54530417396,2.66473792402976
"6690","STK33",0.000637249130169786,0.613273442226606,11.6965256410944,1,2267.54530417396,3.41691202121422
"6233","ZNF487",0.000666791551604464,0.613273442226606,11.6117861650156,1,2267.54530417396,-10
"9433","N4BP1",0.000668626134348764,0.613273442226606,11.6066497068181,1,2267.54530417396,-0.481017180915468
"892","IFI16",0.000746441372469449,0.639003577592013,11.4009660163077,1,2267.54530417396,0.382444335719767
"9552","VPS4A",0.000864862827334424,0.694106472862584,11.1262507488681,1,2267.54530417396,-1.27179169835555
"5000","LSMEM1",0.00109623393304328,0.717469800153089,10.6849800761039,1,2267.54530417396,2.34201050357153
"424","LURAP1",0.00126580160449301,0.717469800153089,10.4178912450273,1,2267.54530417396,-10
"896","AL590560.2",0.0013450623659772,0.717469800153089,10.3052517097169,1,2267.54530417396,3.07389314550291
"5795","GADD45G",0.00142920426437805,0.717469800153089,10.1928079684457,1,2267.54530417396,-3.22088147490217
"5831","CTSV",0.00145487263437806,0.717469800153089,10.159838292497,1,2267.54530417396,3.37611938683924
"1182","NVL",0.00145627077717374,0.717469800153089,10.1580594182879,1,2267.54530417396,-1.12455029531475
"6339","PLAU",0.00148280247006038,0.717469800153089,10.124626967242,1,2267.54530417396,0.95387760549278
"8790","SPG11",0.00154041531482458,0.717469800153089,10.0540700224236,1,2267.54530417396,-0.51862129075231
"6060","FCN1",0.00155071421352572,0.717469800153089,10.0417395276923,1,2267.54530417396,-2.46823425841845
"3861","FAF2",0.00155806107374578,0.717469800153089,10.0329940237636,1,2267.54530417396,0.619341048411249
"12215","SYN3",0.00156541268576896,0.717469800153089,10.0242846059353,1,2267.54530417396,2.35180492009884
"176","LUZP1",0.00161490082031137,0.717469800153089,9.96671369009293,1,2267.54530417396,0.584317510111714
"4043","C6orf136",0.00162032740475349,0.717469800153089,9.96050991647065,1,2267.54530417396,-10
