"","name","pval","adj_pval","f_statistic","df1","df2","lfc"
"3254","IL15",9.50018424650535e-27,1.21991865909375e-22,117.570989195457,1,2289.34996344499,1.75110897815646
"4416","TBC1D32",0.000100694297535883,0.436738421241065,15.1770302431576,1,2289.34996344499,1.1487547787574
"8264","NDRG2",0.000123192298254603,0.436738421241065,14.7939941990292,1,2289.34996344499,1.69003265733055
"11830","SDC4",0.000136044987537128,0.436738421241065,14.6057061601802,1,2289.34996344499,-2.15413453324439
"9847","HS3ST3B1",0.000272301446568271,0.535231301184649,13.2932541788572,1,2289.34996344499,-3.60480149664627
"2352","NDUFAF3",0.000392679949723032,0.535231301184649,12.6040193071681,1,2289.34996344499,-0.754179305901383
"3132","AFF1",0.000480297092992116,0.535231301184649,12.2258381907472,1,2289.34996344499,0.372226323040934
"5367","VCPIP1",0.000537029722649835,0.535231301184649,12.0165261243507,1,2289.34996344499,0.641499579673649
"11342","ZC3H4",0.000558912613464381,0.535231301184649,11.9417077621323,1,2289.34996344499,0.901326352604288
"8416","LGALS3",0.000574217655333306,0.535231301184649,11.8911179193474,1,2289.34996344499,-0.453881389028943
"8138","RCBTB2",0.000582806438363367,0.535231301184649,11.8633217947469,1,2289.34996344499,0.384539927973614
"7985","ARL6IP4",0.000587537652250617,0.535231301184649,11.8481863193603,1,2289.34996344499,-0.464897029685105
"7861","TMEM119",0.000611191382922639,0.535231301184649,11.7743176029756,1,2289.34996344499,1.65206212333232
"7315","CCDC15",0.000657489415235471,0.535231301184649,11.6377436424275,1,2289.34996344499,-10
"3957","TMEM14B",0.000705758887479582,0.535231301184649,11.5053383151566,1,2289.34996344499,-0.55165794607654
"9087","POLR3K",0.000710556998026536,0.535231301184649,11.4926806650291,1,2289.34996344499,-1.64615100580862
"5476","RIMS2",0.000741949721176046,0.535231301184649,11.4119386848242,1,2289.34996344499,4.2895482923089
"1692","RNF149",0.000750265822079565,0.535231301184649,11.3911282085474,1,2289.34996344499,0.410851540710938
"7687","BAZ2A",0.000972719384986341,0.632773730482746,10.9070619613629,1,2289.34996344499,0.549805837971264
"7192","MMP7",0.00107026756904898,0.632773730482746,10.7292797383191,1,2289.34996344499,2.38269341093319
"339","MYCBP",0.00109512582633245,0.632773730482746,10.6865979305208,1,2289.34996344499,-1.6045967953618
"4287","MTO1",0.00109860499307293,0.632773730482746,10.680702547452,1,2289.34996344499,0.837363404427979
"9085","PCSK6",0.00113338492337849,0.632773730482746,10.6227865140196,1,2289.34996344499,1.95874151460279
"10349","ACOX1",0.00122161253141048,0.653613604826748,10.483581281765,1,2289.34996344499,-0.856461858309046
"11803","BPI",0.00149237553587774,0.714568499114715,10.1124769054529,1,2289.34996344499,1.80192254497807
"5343","TMEM68",0.00150516936207956,0.714568499114715,10.0966751787866,1,2289.34996344499,0.969654644645191
"1001","MRPS14",0.00157925433019588,0.714568499114715,10.0077673353415,1,2289.34996344499,-1.36483043299987
"10604","CCDC102B",0.00183648127438851,0.714568499114715,9.72892555978293,1,2289.34996344499,0.934373264475384
"11425","JOSD2",0.0019448990626846,0.714568499114715,9.62309035654611,1,2289.34996344499,-0.924235196391774
"4525","ARID1B",0.00198427616761171,0.714568499114715,9.58612678130277,1,2289.34996344499,0.299696984510474
"692","CD58",0.002005879734261,0.714568499114715,9.56616226644524,1,2289.34996344499,-0.551928474588487
"6221","CREM",0.00202950865543539,0.714568499114715,9.54457436122102,1,2289.34996344499,0.383336536361021
"3180","TET2",0.00206471584427123,0.714568499114715,9.51287688019054,1,2289.34996344499,0.342846036083089
"9948","ABHD15",0.0021097356185391,0.714568499114715,9.47313483384863,1,2289.34996344499,-2.33500762960423
"5726","TOMM5",0.00211744509768991,0.714568499114715,9.46641555551229,1,2289.34996344499,-0.680873514024533
"3276","FAM160A1",0.00217431787563256,0.714568499114715,9.41760159619803,1,2289.34996344499,3.94723163848331
"2089","GIGYF2",0.00221568238235994,0.714568499114715,9.38290571828442,1,2289.34996344499,0.384993808963685
"10439","CD7",0.00222357158324269,0.714568499114715,9.3763630989335,1,2289.34996344499,2.73527951344922
"9852","TRIM16",0.00222729241026146,0.714568499114715,9.37328554105905,1,2289.34996344499,-3.08401812858426
"4123","RING1",0.00224409982788012,0.714568499114715,9.3594485725647,1,2289.34996344499,-1.22568013344862
"3771","ARHGEF37",0.00232813575630796,0.714568499114715,9.2918061148849,1,2289.34996344499,-10
"5226","FAM160B2",0.00249876946741033,0.714568499114715,9.16177388790006,1,2289.34996344499,-1.63014901673659
"3209","ANK2",0.00257762718493874,0.714568499114715,9.10469815064663,1,2289.34996344499,-3.90180643843958
"5681","UBAP2",0.0026287205146585,0.714568499114715,9.06865701737481,1,2289.34996344499,-0.728823660441776
"374","YBX1",0.0026919902519185,0.714568499114715,9.02500043383937,1,2289.34996344499,-0.266111213491236
"504","SGIP1",0.00271912768756224,0.714568499114715,9.0065939681073,1,2289.34996344499,1.93165515785115
"11424","EMC10",0.00273251510430669,0.714568499114715,8.99758234753271,1,2289.34996344499,0.520247348053253
"2767","RPL22L1",0.00279793396897147,0.714568499114715,8.9541818167906,1,2289.34996344499,0.680978986408465
"160","CDA",0.00305924973678756,0.714568499114715,8.79053964131893,1,2289.34996344499,0.777896063567399
"4049","FLOT1",0.00309519330299955,0.714568499114715,8.76915002011671,1,2289.34996344499,0.56064478187349
"99","MTOR",0.00314677591624723,0.714568499114715,8.73889103963912,1,2289.34996344499,-0.914358262506971
