"name","pval","adj_pval","f_statistic","df1","df2","lfc"
"ZNF611",0.974303167570018,0.99697401982362,0.00103782925522542,1,2249.08218817443,-0.00992051614680299
"COPB2",0.974443213175538,0.996975358190773,0.00102654405090037,1,2249.08218817443,-0.00706672332261463
"C5orf22",0.974459755521563,0.996975358190773,0.00102521510792633,1,2249.08218817443,-0.0124782940309077
"SDHD",0.974753589132128,0.99713158456381,0.00100175332190291,1,2249.08218817443,0.00784723260287641
"SETBP1",0.97487345769506,0.99713158456381,0.000992260224778998,1,2249.08218817443,-0.0572190122185866
"NPLOC4",0.975006082752243,0.99713158456381,0.000981809583204459,1,2249.08218817443,-0.00711287407084667
"DNAJC13",0.975138865988606,0.99713158456381,0.000971401956172981,1,2249.08218817443,-0.00576431289164682
"ANXA2",0.97513996839577,0.99713158456381,0.000971315781208712,1,2249.08218817443,-0.00396740803784282
"CCL18",0.975274160969427,0.99713158456381,0.000960854552868424,1,2249.08218817443,-0.014117134501021
"RDH13",0.975277123372692,0.99713158456381,0.000960624252887633,1,2249.08218817443,0.0233440109019421
"TFRC",0.97544583544294,0.99713158456381,0.000947554012976932,1,2249.08218817443,0.00744864913696644
"ARL6",0.975452288782419,0.99713158456381,0.000947055847747377,1,2249.08218817443,0.0242453577046902
"ZNF540",0.975464378058817,0.99713158456381,0.000946122969505894,1,2249.08218817443,-0.0230213185623988
"SBDS",0.975488022097988,0.99713158456381,0.00094429978911811,1,2249.08218817443,-0.00933543304136709
"KDM4D",0.975753059580633,0.99713158456381,0.000923983313821077,1,2249.08218817443,-0.034666556272456
"PDK2",0.975770095190705,0.99713158456381,0.000922685011260347,1,2249.08218817443,0.0184986345608223
"ZNF772",0.975868638889571,0.99713158456381,0.000915192815424691,1,2249.08218817443,-0.0317564239026509
"MTMR4",0.975891073617066,0.99713158456381,0.000913491393773149,1,2249.08218817443,-0.015964613704953
"TMEM242",0.975914574756818,0.99713158456381,0.000911710795975741,1,2249.08218817443,-0.0117754869574199
"MCC",0.975932540674244,0.99713158456381,0.000910350754923405,1,2249.08218817443,-0.0275467440443088
"NHLRC1",0.976106142591029,0.997229610709795,0.000897261231606549,1,2249.08218817443,-0.0314062194765072
"RTKN",0.976188475475571,0.997234384533159,0.00089108652771527,1,2249.08218817443,0.0443474315990449
"CCT8",0.976341861878464,0.997311510318857,0.000879639944142029,1,2249.08218817443,-0.00750327485261068
"NEO1",0.976419305951925,0.997311510318857,0.000873888754009769,1,2249.08218817443,-0.0539732347206177
