"","name","pval","adj_pval","f_statistic","df1","df2","lfc"
"3418","HEXB",1.12801536102842e-13,1.41464406426574e-09,55.7913228271196,1,2359.40508957842,-1.18865653709888
"2616","ATP1B3",9.89094380292827e-06,0.0620211631162617,19.6176123873049,1,2359.40508957842,0.766424001502884
"7413","IGFBP6",4.70284884937836e-05,0.196594758066847,16.6260955462889,1,2359.40508957842,2.68160910096659
"11314","ZNF417",7.38055516000614e-05,0.231398855654093,15.7664713040027,1,2359.40508957842,-10
"7930","CAB39L",0.000127253386948411,0.319176945144005,14.7309414851941,1,2359.40508957842,-1.58060621812142
"4181","LCA5",0.000483095961509512,0.877625460161758,12.2138941211653,1,2359.40508957842,-10
"5636","NFIL3",0.000489863505392896,0.877625460161758,12.1878066001723,1,2359.40508957842,0.948084739491964
"1435","CALM2",0.000623554412370594,0.89625176206876,11.7358825357531,1,2359.40508957842,-0.339103195833987
"7173","PARP11",0.000667826762015917,0.89625176206876,11.6076313072085,1,2359.40508957842,0.631862533257211
"111","VPS13D",0.000755364268207181,0.89625176206876,11.3775726650273,1,2359.40508957842,-0.613653862438928
"2768","HES1",0.000856083869980701,0.89625176206876,11.1441091794664,1,2359.40508957842,4.50563744092982
"8677","SMAD3",0.000936283313510762,0.89625176206876,10.9772878905035,1,2359.40508957842,1.35968325311337
"8537","SNAP23",0.00101333079688458,0.89625176206876,10.8301177353539,1,2359.40508957842,0.630623411262285
"1924","RAPH1",0.00121236006523214,0.89625176206876,10.4969118749236,1,2359.40508957842,-0.827882091526565
"11835","ZDHHC8",0.00129177968859835,0.89625176206876,10.3791916037021,1,2359.40508957842,-10
"8107","ADCY4",0.0013099330594434,0.89625176206876,10.3533139405929,1,2359.40508957842,-10
"1373","DPY30",0.00136901270820589,0.89625176206876,10.2715427295172,1,2359.40508957842,0.670335729206425
"2478","CCDC80",0.00154989829076513,0.89625176206876,10.0417625233147,1,2359.40508957842,3.33950364254234
"5095","TNFRSF10D",0.00158342456178274,0.89625176206876,10.0021763453267,1,2359.40508957842,-1.92792258460536
"10367","POLRMT",0.00162530880274735,0.89625176206876,9.95389856514252,1,2359.40508957842,-10
"11758","C2CD2",0.00164800371839431,0.89625176206876,9.92826352046809,1,2359.40508957842,-1.73772471247553
"11051","VASP",0.00168701961080034,0.89625176206876,9.88501847701169,1,2359.40508957842,-0.845393403763719
"4154","KHDRBS2",0.00179124513147988,0.89625176206876,9.77428929296877,1,2359.40508957842,2.09074301803292
"5311","KLF10",0.00189148178458295,0.89625176206876,9.67379702305833,1,2359.40508957842,1.02683221915646
"8102","DHRS1",0.00196613319938412,0.89625176206876,9.60240486906462,1,2359.40508957842,0.99060246853453
"2663","LEKR1",0.00201850559516921,0.89625176206876,9.55394190397768,1,2359.40508957842,1.2105163961314
"6597","APIP",0.00205148563764945,0.89625176206876,9.52407410561826,1,2359.40508957842,0.713370350034169
"2167","NEK10",0.00208581412846762,0.89625176206876,9.49349826323722,1,2359.40508957842,1.26078881331747
"376","ELOVL1",0.00210958491972476,0.89625176206876,9.47262377839879,1,2359.40508957842,-1.65723582407527
