"id","APOEuptake","DQBSA","Gcase_diff","LDLuptake","Lysotracker","TREM2"
"CLN3",0.826712561204227,-0.651149477760037,-0.243742830001771,-0.96987259850898,-1.43685218035703,0.880497239422459
"CLU",-0.552420921314843,1.60866323048101,0.658868835049088,-0.740708837083204,-0.874988799571498,-1.12887634701006
"CR1",-0.995876818365662,-1.87432967370279,0.518714282960319,1.2763834604812,0.943666691892684,-0.440617405425834
"CR2",0.361975953531366,1.13532302106307,1.81392028008985,0.497154648213342,0.914507954619747,-1.57981167991268
"CSF1R",-2.49025909700201,2.32979478375514,2.2230711894933,0.540677339759046,-1.49924532727899,-1.08964398419803
"CSF2RA",1.47215139259414,0.475206211770588,1.20547495712565,0.871978695622777,-1.56186413099298,0.691231613501734
"CSF2RB",0.858040681739091,1.30815718707991,-0.527667693417369,1.68596780810127,-1.36571001388786,1.361993298654
"CSF3R",-0.489171902428224,1.26847044135598,-1.43607851825131,0.930697622264024,-1.42119526793937,1.2456579431792
"CTLA4",-0.988924668656704,-1.78034816020175,-0.7979319177074,-1.21271186997706,-0.572002914729206,-0.670561367747607
"CTSB",0.903595364834318,0.836542105087233,-2.49025909700201,-0.865690337941347,-1.11169339654484,0.769460474540402
"CTSH",-1.46320972701589,-1.44645366193785,-1.1122283068755,-1.24017682026713,1.66318704526847,0.420678312280691
"CXCR3",0.114892916157144,-1.09679732459597,0.769460474540402,1.39164475213307,1.37713666096758,0.773730803559559
"CXCR4",-0.423363597410686,0.808956792154131,1.49905254949912,-0.68925946754066,-0.7979319177074,-1.38008654341581
"DPYD",0.438215601498084,0.875834521517708,0.565814335898337,0.396074594017577,1.76313929014708,0.96889015104449
"EPHA1",-0.914507954619747,1.66070355041229,1.3188178955957,-1.29845799932958,-1.58493985564786,0.404044494682056
"FCER1G",1.68632613426791,0.81327571040169,2.57771148660382,2.28424731981149,1.0735821531003,-4.13913353298729
"FCGR1A",-0.543522650446732,4.5656158749761,-0.666439847359749,-1.1602918539227,1.70131421558919,-0.742606420862612
"FCGR2A",-2.47770614146427,1.42981542768128,-1.21483245427604,-0.644779636620067,0.691231613501734,-0.498246941770658
"FCGR2B",-0.746790551284607,0.783233510194749,-1.7682387417536,0.85197133864079,-1.10423779180193,-1.8367080922704
"FCGR2C",-3.7683198968202,3.96078107741405,-2.28749409005118,-3.66843470487494,3.31653858908873,-1.28560772318719
"FCGR3A",-1.60488098025291,1.9587932877048,0.943666691892684,1.52934071964335,-1.06574263260067,-1.15409798355087
"FCGR3B",0.82153780384893,0.504186964245447,-1.06574263260067,0.822978886734941,-0.593151152238749,-1.20547495712565
"FERMT3",-1.18821173885548,-1.37943718806265,0.858040681739091,0.11567515182453,-1.40847657020556,-0.75125367977498
"FLT1",-1.1122283068755,0.920330644026167,-1.28560772318719,-0.810139507570865,0.214380944914578,-1.5327802842339
"FOLR2",0.640250125007096,1.81990810785184,-1.18821173885548,0.656099664961765,-1.23596923382764,-1.1122283068755
"FPR1",1.11965689583989,1.55431205243829,1.1122283068755,1.0332861645221,1.27454594669748,1.30998769005117
"FPR2",2.5464653959533,-1.34839926580928,-1.24527685595127,-1.82443721574679,-0.909455001933173,-0.603644530696195
"FPR3",0.783233510194749,0.614053461358184,-0.413828104378562,0.329258908878818,0.62133382896259,-0.312566543185286
"GBA",0.765052975381992,1.84787795714207,2.78313138410905,0.573198942976337,0.478042438342114,0.467279389996098
"GPNMB",-1.49111997065602,1.43695774639092,0.678744129071095,1.08155569552519,0.847439850964496,-0.55579646846263
"GPR141",-0.874988799571498,-0.506850100567845,0.647172974792791,0.573701223851949,1.1456499999419,-1.2968872037442
"GPR183",1.41468798058246,1.06574263260067,0.632010524666898,1.3187580884881,-0.847439850964496,0.695263793597936
"GPR65",0.397416974730158,-0.610395271032153,-0.423363597410686,0.553969089919842,1.75802062520291,-1.49214933858224
"GPR87",0.537300587057029,-0.464625036286682,-2.03848953775365,-0.924261850721613,0.617795727763195,0.231649831637037
"GRN",0.937541669300035,-1.05104047677094,0.305244424483102,-0.642266748916324,0.925838338216072,-1.30795079261548
"HAVCR1",-1.78931561928289,-1.08964398419803,-0.778812794091238,-1.84260296984696,0.47266808424078,1.50692454178016
"HEXA",0.831944982233862,1.24492315110081,-0.949827323245783,-0.792052611376255,0.607001374451803,0.504186964245447
"HEXB",-1.15409798355087,-0.816769789134975,-1.57981167991268,1.73327388579151,0.682947527682985,0.513159147562169
"HLA-DRB5",-1.09679732459597,1.02367247590862,1.64722406084804,0.230349756315317,2.10644172621334,1.7682387417536
"ICAM1",0.691231613501734,-0.386360094439776,-1.72492494189176,-1.56160954290829,-2.4981027424121,0.75125367977498
"ICAM3",-1.32881200656333,-4.5656158749761,-0.88645944232115,-2.53173417698376,-0.537300587057029,1.29842888139976
"IFNGR1",-0.75125367977498,-2.26892314443465,0.572002914729206,-1.25866875918161,1.16260451030067,1.44942117055935
"IFNGR2",-1.33887920623461,1.85585660326928,0.995876818365662,-0.85992570124016,-0.724987009344893,0.346682312040869
"IL10",0.931819142671742,1.58555628238048,-1.4153018937664,1.51766052626527,0.543522650446732,0.89778534336537
"IL15",0.464625036286682,-1.09768972039837,-0.390779809961655,1.05985625402114,1.90614805075724,1.35461579012886
"IL15RA",-1.9712700078874,2.31426847356495,2.80605584295307,2.63347523068436,-1.61081523266712,0.858040681739091
"IL1R1",0.524659379610053,-0.682947527682985,1.12125343575419,-0.767120288926008,2.34357347090268,0.925838338216072
"IL1R2",-1.64722406084804,0.666439847359749,-1.88632627991633,-1.13044205926917,-0.812229421931997,-1.49111997065602
"IL1RN",1.17062386571997,-0.724987009344893,0.852421844817751,-1.57937529733889,0.89778534336537,0.506850100567845
"IL21R",0.816769789134975,-2.10392488338263,-1.27553484202096,-1.15658977930138,-0.530680790196249,-1.94173656298298
"IL23A",-1.77237095443178,1.08651773247594,1.13716336199323,1.28411991749657,1.83040098858404,-0.858040681739091
"IL2RA",0.863959753343086,0.565814335898337,-1.10423779180193,0.637468072790096,-0.483712388355378,1.08964398419803
"IL2RG",-2.10415417962303,0.804514324372329,-0.344380701836897,2.01029477092834,-0.290962499899785,-1.33887920623461
"IL6R",0.430585206012222,1.17947270302936,-1.46320972701589,-1.22647494034281,-1.32367802397762,0.96889015104449
"ILDR1",1.18709538122662,-0.420678312280691,-0.458922250228131,-1.06260746561517,-1.32802454030872,1.62991245928847
"IRF5",0.733489384568082,-1.43323741709671,0.435609606075159,-2.05594311118208,-0.863959753343086,0.842282221595387
"IRF8",-2.13154827290442,0.978817826408379,1.29837064884252,-1.67698712263834,-1.66583140063576,1.12125343575419
"ITGA5",-0.651149477760037,-1.1456499999419,-0.54945972005026,-0.879703412973405,0.670561367747607,0.773730803559559
"ITGAL",-1.1456499999419,-2.02307903170704,-0.880497239422459,-2.69934553202929,-1.30721412396628,-0.521526571828932
"ITGAM",-0.769460474540402,0.537300587057029,-1.62991245928847,-2.43441215327919,0.914507954619747,0.323508726186684
"ITGAX",-0.925838338216072,-2.48723590255341,-1.50509365524744,-1.0666055350742,-1.85223559161252,2.01162008990421
"ITGB2",-1.01652384173061,-1.95624754617793,-1.058055808159,-1.00403861769506,-1.36094838932118,-1.78931561928289
"ITGB3",-1.66688135009492,0.914888819737169,-1.44211476651317,1.33709999141172,0.837609598968334,0.765052975381992
"ITM2B",2.07781935994262,1.77140727316782,1.5282116387773,1.49536197017942,-0.255081697455451,-1.21483245427604
"ITM2C",-0.256791153008705,-0.0674794767003115,-0.691231613501734,-0.663594310082484,0.281861123919247,1.85900803131792
"LAPTM5",-0.31631951528157,-1.04427105636757,0.975666012669722,-0.536750453643374,-1.25439078585009,-1.38530246606489
"LDLR",1.6656808408189,-1.27454594669748,4.5656158749761,4.5656158749761,-0.729117157819321,3.61203802918448
"LDLRAD3",-0.390779809961655,-1.52881626114286,-1.39767727974315,-1.1889991535913,-0.812229421931997,-0.788233734822851
"LILRA5",1.20547495712565,-2.79783114708129,1.91411862686197,-1.14143246766186,1.39634708936627,1.058055808159
"LILRB4",-1.8367080922704,-0.246545483528743,-3.60366616624943,-1.56989302745797,-0.319733978068432,-1.64722406084804
"LPAR2",1.00190391830475,0.559178360456073,1.2456579431792,0.674725783866869,0.720268005204556,-0.931819142671742
"LPL",0.903595364834318,-1.59184293616192,-1.35345599238636,1.13486950205455,-1.51370766516046,1.35001865203269
"LRP1",0.914507954619747,1.92890223762213,-1.85900803131792,0.996679712833725,-0.44516571698321,1.23642669064227
"LRP1B",-0.184221109367227,-1.2447055639685,-0.359808962995225,-0.79770793157972,1.05104047677094,1.3427590719947
"LRP6",-1.48429755000997,-1.82628728152137,0.729117157819321,-0.817172247433833,1.229138186347,-0.478042438342114
"LRP8",0.742606420862612,1.07460859976244,1.04427105636757,0.536243895493728,1.20911153038271,1.72758307136786
"LRRK2",-0.478042438342114,1.40742973202547,1.01652384173061,0.66212673998664,0.546561536842178,-0.440617405425834
"LSR",-0.682947527682985,-2.19125976351927,-1.35001865203269,-0.841032013792783,1.38831876703647,0.121316943711791
"LTBR",-1.74689242531336,1.35136043908251,1.342018491687,1.36532794377589,2.24284207764895,0.233001810349684
"LYVE1",-0.712072309957863,0.217100531201075,0.691231613501734,-0.714432146306475,1.62670390028542,0.614053461358184
"LYZ",-1.24527685595127,0.778812794091238,-1.08182566542188,-0.143519388433466,-0.96889015104449,-0.275021136044484
"MERTK",1.25568555074474,1.81147083308134,0.755531732203673,1.74832942985917,0.527667693417369,1.27641176359644
"MMP9",-0.88645944232115,1.27612877844188,0.651149477760037,0.830121663374489,-1.46196792364549,-0.662345223820357
"MRC1",1.54842502496344,0.724987009344893,1.27641176359644,1.42575179465708,-0.816769789134975,-1.1456499999419
"MRC2",-1.03031960262646,1.37230021095777,-0.610395271032153,-0.829750257400322,-1.10382282867524,0.456250298010206
"MS4A4A",-1.35001865203269,-0.914507954619747,3.12999378758967,-2.24268708573833,-2.48917478824645,4.5656158749761
"MS4A6A",-0.342240378812618,1.14773010300741,-0.937541669300035,-1.3126527084368,0.842282221595387,0.654825671904793
"NFATC1",1.16260451030067,0.90504792179096,-1.47011725437425,-1.29749768829888,-0.738204810666228,-0.914507954619747
"NFATC2",1.24699317526455,-1.03752768536137,-1.55940734063352,0.55142845347423,1.74220259545703,-0.540169709519458
"NLRC4",0.666439847359749,-0.988924668656704,0.75125367977498,1.36621975103167,1.73924885121582,-0.47266808424078
"NLRP3",-0.420678312280691,-0.342240378812618,-0.925838338216072,1.02919085243958,1.68446933986478,-0.643946695917591
"NPC2",1.3808015070879,1.9056856668899,0.892285358588157,1.15823046266805,0.937541669300035,0.674411080656197
"NRP1",0.674411080656197,-0.589568463191834,-0.863959753343086,-1.76991080842202,0.674411080656197,-0.788233734822851
"NRP2",1.19517157978649,0.967648392883404,0.802662211456722,1.22284035513268,-1.16796718921231,1.08182566542188
"OLR1",1.09016606226969,-1.15409798355087,1.66169472172725,1.45272544234244,1.3731684030744,0.914507954619747
"P2RY12",1.02868015137975,-0.7979319177074,0.903595364834318,-0.404887781625633,-1.43432338475263,-2.70901641945469
"P2RY13",0.759756749565419,-1.0735821531003,0.404044494682056,-0.251044117838063,1.01652384173061,-0.543522650446732
"P2RY6",1.85900803131792,0.742556884723321,1.70206064704215,-1.82503332883564,0.778812794091238,-1.85285600788096
"PILRA",-0.943666691892684,1.31747337494128,-1.361993298654,0.501243163704531,-0.420678312280691,-0.869525073256714
"PILRB",-0.406398257239038,-0.614053461358184,-0.792841799036541,-1.10529911796379,-1.9619526259837,-0.361975953531366
"PLAUR",0.301687891032996,-1.12125343575419,-0.603644530696195,-0.338216556504471,2.19611099228287,-0.666439847359749
"PLCB3",-1.39767727974315,0.593151152238749,1.02367247590862,-1.2339004549277,-1.4475962519466,-1.74689242531336
"PLCG2",-1.361993298654,0.850656849017923,2.3636888924374,-1.40225202845939,-1.31443457970318,-1.61389593752217
"PLEK",0.636086567683141,-0.375309905732235,0.842282221595387,0.529714345744337,0.543522650446732,1.00951022574794
"PTPRC",1.57619877831713,-2.07749387466539,-0.392999297830229,-1.09107473256674,1.06574263260067,3.04383914008461
"PTPRE",-0.943666691892684,-1.92794473992313,0.578969134323927,1.16561534708115,2.12648376073991,1.16260451030067
"RYR1",1.56309606948347,0.889266259862982,0.491999071395603,1.73092579639093,-0.333482628743777,-0.357536775765835
"S100A4",-0.275021136044484,0.527667693417369,-0.837609598968334,-0.902672002263203,-1.058055808159,-0.575637837933392
"SCARB1",-0.504186964245447,4.5656158749761,-1.45582862690447,4.5656158749761,-0.88645944232115,1.64495059437696
"SCIMP",0.317980142185237,-0.742606420862612,-1.26589688999431,-0.876055247672883,-0.603644530696195,-0.411221669812344
"SELL",0.425955873676166,-0.847439850964496,1.66688135009492,-0.375982373699749,-0.458922250228131,-0.707686440026822
"SELPLG",1.058055808159,-1.57502792049509,-0.607001374451803,-1.0332861645221,-0.695263793597936,1.18821173885548
"SERPINA1",-0.289250093840946,1.43604337221086,-0.312566543185286,-0.803112004170505,0.956202375558077,-0.435609606075159
"SIGLEC5",0.643946695917591,-0.575637837933392,-1.22612935684707,-1.4910056939311,-1.03752768536137,-1.10423779180193
"SIGLEC7",-1.21483245427604,-0.975666012669722,-0.82153780384893,1.42350435689028,-0.670561367747607,0.880497239422459
"SIGLEC9",-0.225808970264596,2.34009180923106,1.68276806214543,0.516407254608261,1.77610264722995,-0.420678312280691
"SIRPA",0.995465326537397,0.42849606200964,0.323508726186684,1.11194918352984,-1.3840602728799,-0.925838338216072
"SIRPB1",0.175495889963657,1.50136956992476,1.2552720992586,-1.27494135521776,-0.600084382910704,1.1966833477745
"SLC16A5",1.14232248098411,-0.575637837933392,0.568979576685655,-0.37024493288587,-0.501356852953128,0.982872894054362
"SLC24A4",1.59680132728781,1.83853234631147,1.78931561928289,1.08045413562099,-1.20547495712565,-0.231649831637037
"SLC52A1",0.892285358588157,1.31633985384481,0.319733978068432,1.11111233282066,0.413828104378562,1.81347234649461
"SNCA",-2.80605584295307,-0.273056219544591,-1.33887920623461,-1.55380892923096,-1.57698055228261,-1.10423779180193
"SORL1",-0.47266808424078,0.951185929147725,-1.26656744263832,1.3400472006674,-2.10415417962303,-0.617795727763195
"SPI1",-4.5656158749761,-1.98675097370536,-4.32955640390369,-4.5656158749761,2.18851650972041,-0.837609598968334
"SPP1",-1.22149145234775,1.15400041203726,-0.792841799036541,0.669949473625263,-0.29652392311943,-1.00252520388044
"SQSTM1",2.83539540111691,2.37738243784342,1.60902900273832,2.75209135110583,0.546561536842178,0.565814335898337
"SUCNR1",-0.559178360456073,-1.3374064506097,-0.988924668656704,-0.949551877977863,1.15229468573547,1.13716336199323
"SYK",2.15538140844205,-0.773004022593141,2.49643120455302,1.0716216612561,1.19230927263643,1.60660976071937
"TARDBP",-0.729117157819321,1.18221601413847,-1.5327802842339,1.97705865941645,-0.852421844817751,1.22612935684707
"TGFB1",0.7979319177074,-2.13118383749033,0.36858108018633,0.483360203586584,1.57083921776954,-1.43607851825131
"TGFBI",1.32004498232584,-2.19583158554427,0.88645944232115,-0.823119571686518,1.72051978738446,-1.00951022574794
"TGFBR1",0.742606420862612,-0.874988799571498,-0.746790551284607,-1.47022805058201,-0.399818776532807,-0.123476224885681
"TGFBR2",0.925838338216072,-1.58094768476799,0.96225804155274,1.76847816110148,2.7482571481742,1.41824242358293
"TGFBR3",-1.12887634701006,0.870513215993851,1.74459724924329,2.20312414261971,1.52708450275683,2.87665873091462
"TLR10",1.07646353664328,-1.46003665570902,-1.40993119644545,-0.673042897965702,1.18441203109012,-1.40993119644545
"TLR2",-1.17947270302936,-0.699355324812891,-1.61389593752217,-1.52946180828422,0.773730803559559,1.33178758107074
"TLR4",1.52251535876575,1.06271768141169,0.636086567683141,1.4030564711454,-0.464625036286682,1.46320972701589
"TLR5",1.1043530930867,-0.510102005867642,0.640250125007096,-0.549430569650989,-1.33805042409655,0.733489384568082
"TLR7",0.975544982608038,-1.23578094441428,0.513159147562169,0.711507185019804,2.10209448383369,-1.1456499999419
"TMEM106A",0.826712561204227,-0.889266259862982,-1.20547495712565,1.19220722796483,1.12795245276566,-0.874988799571498
"TMEM106B",0.395220723355666,-1.1122283068755,-1.68498223000358,0.278524187985257,1.29619009842768,-0.7979319177074
"TNFRSF10B",-2.28749409005118,1.73524171839142,1.97988012668997,-2.08975292577143,1.08173566669617,0.306925603856769
"TNFRSF13C",0.504186964245447,-1.69856062882812,1.04427105636757,-1.41697581006727,0.925838338216072,1.46083765271516
"TNFRSF1A",-1.42281428214156,1.16260451030067,-1.0735821531003,0.232847276986203,1.54676468002626,-2.11900552534453
"TP53",0.691231613501734,1.22368786278942,0.956202375558077,1.37535955947042,-0.458922250228131,1.51908937814689
"TREM1",0.769460474540402,-0.456250298010206,-0.562478570657423,-1.05875801284714,1.17062386571997,-3.33544172971185
"TREM2",-0.323508726186684,3.46364969186762,1.23642669064227,3.28195515198386,-0.755531732203673,4.5656158749761
"TREML2",-1.05104047677094,-0.682947527682985,-0.686655254825856,-1.23430304957213,-1.28497791978749,0.483712388355378
"TREML4",1.61389593752217,-0.217100531201075,0.54945972005026,0.85429781058638,-0.765052975381992,1.62581037778982
"TYRO3",1.62052289628241,1.10962651646125,1.12887634701006,1.26263606672367,-0.632010524666898,-0.807410533892796
"TYROBP",0.931819142671742,-0.331482576119841,0.589568463191834,0.877822596038015,0.464625036286682,1.70600579849012
"UNC13D",0.703538857186609,-1.69977635886073,0.96225804155274,-1.08117337305448,1.08946246142815,0.956202375558077
"VCP",2.2114021658778,0.99000842717159,1.59130923274079,1.25565798063412,-0.662345223820357,-1.17062386571997
"VDR",0.678744129071095,0.812229421931997,1.38989751609051,-0.532254125797417,1.53039090044505,0.831944982233862
"VENTX",1.05468371976721,-0.858040681739091,0.48647560143279,1.36523245738372,1.30509647184527,1.00252520388044
"VLDLR",4.5656158749761,-0.765052975381992,1.17062386571997,-0.953592408424165,-0.195591389876643,2.1965304241226
