"id","APOEuptake","DQBSA","Gcase_diff","LDLuptake","Lysotracker","TREM2"
"NFATC2",0.486362744628812,2.9756692285701,0.149524219229839,1.41824242358293,-0.467628891883316,2.3636888924374
"NLRC4",0.548410599520448,1.93479057614915,-1.26656744263832,1.21488488351435,2.09945285039365,0.585680857918457
"NLRP3",-1.16972910898435,-1.27641176359644,-1.35001865203269,0.286206455099017,0.66506331079665,1.09068843765227
"NPC2",-0.628280810787837,0.406398257239038,-0.647172974792791,0.892285358588157,2.10013462745975,0.895088090172082
"NRP1",-0.798397247630214,-0.552858947758183,1.03031960262646,0.52665959359709,-0.898554506529597,0.42849606200964
"NRP2",-1.1966833477745,1.71533404556624,0.333482628743777,1.66723341894284,1.23146232274397,0.518714282960319
"OLR1",0.582336566079676,-0.883270756519539,-1.03752768536137,-0.709039443656927,0.638727837484811,-1.61856913734525
"P2RY12",-2.26533711673418,-1.55464768661702,2.34611997732279,-1.49214933858224,-1.32485273498608,-0.350984469082079
"P2RY13",-1.41824242358293,0.506850100567845,1.20547495712565,-1.52271509405172,-1.18370464400428,-1.32884231018566
"P2RY6",-1.1543663618829,0.792841799036541,0.695263793597936,-1.37823741169994,1.75504857146734,-1.59411624966465
"PILRA",0.55579646846263,1.3427590719947,-1.70344405053853,1.89829676414678,-1.68174653589299,1.33829589334701
"PILRB",-0.96889015104449,1.62821172251421,0.348959120214488,1.96753990602333,-0.293657019978202,1.32091412333398
"PLAUR",-1.35668915446572,-0.501356852953128,-0.852421844817751,-0.88645944232115,-1.57002197065931,-1.4803494981618
"PLCB3",-1.38008654341581,-1.20656425398722,1.72453669759102,-1.39807681947412,-0.915422253968844,2.37717096455514
"PLCG2",1.52271509405172,0.581134215576422,0.120559435745194,-0.482106911911178,-0.886942237341668,0.537300587057029
"PLEK",-1.13205812110589,0.423363597410686,0.880497239422459,-0.931819142671742,-0.938650920030363,-1.03014914113448
"PTPRC",-0.612450104925599,-0.837609598968334,1.12887634701006,1.87008510899982,-1.04676061378749,-2.47024644050857
"PTPRE",1.15409798355087,-0.593151152238749,0.552420921314843,0.624651212398327,2.3918432560145,0.836133151783375
"RYR1",0.418556891796445,0.464625036286682,0.624651212398327,0.36626143984994,0.450832882469999,1.35813768277806
"S100A4",1.43211818831798,-1.63242493423563,-1.50509365524744,2.0942018842809,-0.990622391072048,-1.21373221073909
"SCARB1",0.54680894072804,-3.09213866261037,-0.826712561204227,-2.03650172561898,1.77602376618428,0.729117157819321
"SCIMP",-2.14754397743311,1.02367247590862,-0.572002914729206,0.906218902371139,1.39029274508326,0.75125367977498
"SELL",-0.423363597410686,0.744192540889113,-0.7979319177074,-1.94017850387966,0.673467371455742,0.294782546731901
"SELPLG",1.30998769005117,0.75125367977498,-1.26589688999431,1.13716336199323,-0.653537223770694,3.90397387465547
"SERPINA1",0.816769789134975,0.658868835049088,-1.49111997065602,1.27077136101623,-0.273901914856395,0.654825671904793
"SIGLEC5",1.27641176359644,-1.17032550936589,1.49176790688505,-1.19210519570631,1.58692337546646,-1.23231885291475
"SIGLEC7",0.935113131289525,-1.66155017804458,0.773730803559559,1.33178758107074,-0.984519802033057,-0.707686440026822
"SIGLEC9",-0.687925019647034,-1.08807952905048,-0.914507954619747,-1.25353794159535,0.984519802033057,-2.61207313445541
"SIRPA",-1.96944510936724,1.32172422152919,-0.716261329511493,-1.3496757943378,0.724041919422993,0.438215601498084
"SIRPB1",-2.12373869276922,0.880497239422459,-0.596531824798473,-1.80157688957679,-1.29190513275888,-1.32070423932497
"SLC16A5",0.387589284459405,0.256791153008705,0.593151152238749,1.38008654341581,-0.484163272430476,0.674411080656197
"SLC24A4",-0.874988799571498,2.5975955399282,-0.837609598968334,0.738254187439206,-0.169745868043594,0.651149477760037
"SLC52A1",-1.05724453379753,0.732784297437447,-1.9671059279262,1.30998769005117,-1.1323436155297,1.1481418743924
"SNCA",-0.724384032426785,-0.892285358588157,-1.06574263260067,-1.14913577188204,-1.16593679731137,-1.39329699161558
"SORL1",-1.26341521223723,-1.56856214015072,-0.925838338216072,-0.780103426073151,0.950890430737482,-1.1336294841444
"SPI1",1.62821172251421,-2.69039261435305,-4.5656158749761,1.01652384173061,1.98200215014976,-4.5656158749761
"SPP1",-0.704229279157073,-0.562478570657423,0.643946695917591,-1.28158005636401,2.0454044560922,1.06121985096825
"SQSTM1",-1.82036131215254,-2.14206813030444,1.79666385773742,-2.9756692285701,1.61973134419143,-1.35201661558143
"SUCNR1",0.667504400159867,0.755531732203673,-0.632010524666898,0.534074487577124,-0.73748082463285,-0.764448526414231
"SYK",-0.850764833807813,0.285553660081569,0.903595364834318,0.759756749565419,0.719374831496333,0.408849651307774
"TARDBP",0.331482576119841,0.537300587057029,1.90438547109712,-0.871154133117084,-0.498899764453266,0.651149477760037
