gene,SPP1,APOE,CTSB,MMP9,TYROBP,TGFBI,LAPTM5,ACTB,C1QA,S100A4,APOC1,GPNMB,GRN,LYZ,CD68,DPYD,NPC2,ITM2B,NRP1,PTPRC,ITGB2,FCER1G,AIF1,FPR3,FCGR3A,ABCA1,MERTK,C1QB,CD81,C1QC,IL1RN,SQSTM1,PTPRE,SPI1,CD14,CD44,PLEK,CSF1R,CD86,CLIC1,CD52,LRP1,SYK,TREM2,HEXA,PILRA,ADA2,PLAUR,FCGR2A,ITGAX,CTSH,HEXB,IFNGR2,MS4A4A,LILRB4,ADAM10,IFNGR1,TGFBR2,SIRPA,MS4A6A,CLEC7A,MRC1,APP,NRP2,P2RY6,GPR183,CSF2RA,LPL,TGFB1,PLCG2,ITGAM,TLR4,C3AR1,CD58,CSF3R,IL6R,FERMT3,C9orf72,IL1R2,VCP,CLEC2B,TLR2,TNFRSF1A,IL2RG,ICAM1,CD37,ABI3,GPR65,CXCR4,TMEM106A,LRRK2,CLEC2D,CEMIP2,CD48,FPR1,LILRA5,CLU,IRF8,CLN3,SCARB1,ITGA5,HLA-DRB5,SIGLEC9,IL15,TGFBR1,TNFRSF10B,SIRPB1,OLR1,IL1R1,MRC2,SCIMP,GBA,SORL1,IRF5,FOLR2,SNCA,CD300A,TMEM106B,LTBR,SIGLEC7,CD300LB,TARDBP,UNC13D,FCGR2B,CLECL1,NLRP3,CR1,IL10,CSF2RB,IL15RA,NLRC4,AXL,CD33,CD200R1,NFATC1,PILRB,LDLRAD3,ITGAL,CD300LF,TP53,CD40,FPR2,SUCNR1,CD226,TLR5,BIN1,CD80,SIGLEC5,SELL,PLCB3,SELPLG,VDR,CD180,FCGR1A,ABCA7,IL2RA,ICAM3,CD1D,ITM2C,LPAR2,TREM1,SERPINA1,SLC16A5,CD300C,LRP6,IL21R,LRP8,CHRNE,SLC24A4,CD69,CLDN7,TLR7,CDKN2A,NFATC2,FLT1,LSR,RYR1,ITGB3,HAVCR1,P2RY12,GPR141,FCGR3B,LRP1B,TGFBR3,CCR2,P2RY13,LDLR,VLDLR,CD19,CXCR3,IL23A,ADGRG1,TLR10,VENTX,ILDR1,CTLA4,CR2,LYVE1,TYRO3
SPP1,2.0943893052981997,0.009430479951064222,-0.12550298953754216,-0.005620037358448926,-0.02806045396208697,8.34544159109473e-05,-0.02876514178177799,-0.057940612868791486,0.022469497573319952,0.052844631600465784,-0.02954798175443935,-0.022319014248448312,-0.030178383168739786,0.015518770846154535,-0.005187179777106083,0.02918608879718024,-0.0005230825782599807,-0.014225923806112466,0.005152208749410623,0.0017089688699920974,-0.014649160221815165,-0.012365651303263532,-0.004409071998623759,-0.003417543469501074,-0.0023010632568683516,-0.01819654817392394,0.005167394877153183,0.020432755909695587,-0.013039114653011547,0.025622435941113842,-0.0027285430732782437,-0.004089749854958502,-0.01424440331801833,0.5260776365478346,0.11187399527211911,0.03491816130189363,0.016035350284562214,2.6427316694358383,-0.04744664117031884,0.0041226530067246525,0.026825845240631564,-0.023486911896599006,0.005038625543992388,0.021897018933504053,-0.007967359708211793,-0.08484947512783486,0.006667874055102969,-0.0064137962776860905,0.035985134611846645,0.0019620044312089846,-0.0031460845003820014,-0.017742819490151697,-0.02394586362596461,-0.03249154046839302,-0.061760476127153956,-0.039241666164867794,-0.030039673191238795,-0.012635522894048654,-0.029242650968411988,0.0007146826452181051,-0.009253455685217602,-0.026697568023119688,0.025036233135209175,-0.018393081925766545,0.03910639305634379,-0.033781497553993504,-0.0010426542527075208,0.006989163099151955,-0.028424072835540798,0.00041499694924003846,-0.035215680310645,0.0009078500874022791,-0.01929687892124841,0.0011832525621667193,0.0006817981401262143,0.013877997117947212,-0.001000153766664381,-0.021149329286922917,-0.017872182333221076,-0.004346435569832115,0.027249311812378822,0.018818673352693722,-0.004714848170129171,0.03663648781263726,0.00927041179462667,0.02814107383875592,0.0030386708942880297,0.07264123949333556,0.2783989999933563,0.006313187096409212,-0.0033827511248964606,-0.02354461942643302,0.013314438489986057,0.002479383313155707,0.021195419233103953,0.0071083935642859124,-0.0038197118441742855,-0.006280837478429559,0.06693785880368908,0.025593362564236735,0.004778592288931747,-0.01706360875982288,-0.005749763002901741,-0.005107899825793999,-0.06310784574440899,0.007806435721203167,-0.02665286200900463,-8.99973265635531e-05,-0.010538342634400984,0.01409603297739582,0.04136466531571458,-0.0022202584541170505,0.00832084104885687,-0.06023722095876291,-0.0042312989426416415,0.02682881243171934,0.012059525491637064,0.009997322685370326,-4.602172580150249,-0.0023782285429345697,-0.023759203915119927,-0.03450919316924338,0.007828536501266673,0.004657390629123679,0.007687068829107306,-0.007121715154943206,3.586050331753006e-05,0.010688762398834139,0.03420242185843433,0.045275147488901386,0.014766157979252776,0.00045296398574121236,0.034381363173253014,0.016473430484358745,0.2876380490789855,0.024068108879507336,-0.027562534013289817,-0.027860157467286515,-0.028273590244307516,-0.005644423966341187,0.045178446936878044,-0.003388522234323813,-0.009893098373525717,-0.00832830767122549,0.004467484204976528,0.09949076868837795,-0.0027263819391497297,0.007609564428353694,-0.0039021027726637504,0.07985437446592164,-0.03307072826803399,-0.03297856584320583,0.028191458055279055,-0.155153855371366,0.008078273694358139,0.01539324164223594,0.013172922520796925,0.18240103287891155,-0.011445374386499172,-0.03909106114046718,-0.031770633442285076,-0.0009306926965043799,-0.007271666476112184,-0.06300967290701252,0.2405257664946945,0.005912219601210083,-0.016321846754821272,-0.015564083212495023,0.021059775711757957,0.026182784908021915,-0.036663524638970414,0.01668416405343995,0.0009103638815769682,0.012633434749031336,0.01544513473659614,-0.027623879484163314,-0.00031209946318680443,-0.0335473419093046,0.041206388721014384,0.011209285832815764,0.005905715675792252,-0.03069698129749996,-0.032937292741759605,-0.18602305582905662,-0.028490624310864084,-0.013240451188940634,-0.05689834237550854,-0.006806779449429495,0.0429359929446191,-0.052717028806979815,-0.015607633105803447,0.005117127667906734,0.030845464597482018,0.010587422641777026,-0.03409800477542197,0.0038572145353470556,0.03229493761727712,-0.033511938151965945,-0.008417996297652603
APOE,-0.0068248188804417385,16.150196230989383,-0.06483030133524512,0.029847100965858766,-0.02806045396208697,0.005985316028816481,0.03812697298488249,-0.015599576478381935,0.010579807217050013,-0.03409167369861763,0.02954798175443935,0.022319014248448312,-0.030178383168739786,-0.00028562867995861644,0.02644140401054189,0.016380434004062906,0.008679037923937741,0.09954573487707138,-0.047223083667944504,0.037628173057325964,-0.0003069753883755067,0.02982023290718437,0.02117923351883476,-0.028253323212000154,-0.00490688845646175,-0.01819654817392394,0.023182285188731618,0.02592265515155855,0.006514724279106499,-0.023582353243361883,-0.015063716169916752,-0.058922173932082614,0.029873455354005818,-0.2039164311229491,-0.023714601786936254,-0.03355669566166406,-0.023634327913474744,-0.011817687860414863,-0.03826847953253339,0.00583587995511673,-0.04371617815976266,0.023486911896599006,0.0321097824009724,-0.030879224372599986,-0.02976963227699835,0.009312094394743677,0.00021901939805755413,-0.0005191029718956044,0.028332001453968494,-0.02493301522214233,0.005176618155396377,0.025640187883287598,-0.05718673991707863,-0.13097822128195952,-0.190471683049132,0.039241666164867794,0.06795232449465356,0.36388212237224526,0.029242650968411988,-0.0004852839228337988,-0.009381697741655618,-0.022972499057441302,-0.024942338313191013,-0.03881327792694435,-0.008475413580849942,-0.033781497553993504,-0.008427577523502325,-0.19381707178758265,-0.011849038288564998,0.8062640759209169,-0.01953129969297771,0.035251563591148456,0.01929687892124841,-0.02862991459532275,0.00911344626857704,0.0014147582378581248,0.05157268493436504,-0.0019312298149786915,0.01427029295823305,-0.03744001651920329,-0.03501478706999694,0.01119713322771897,-0.02327509211485401,0.08688743319434247,0.02467487435492845,0.0291408375129282,-0.0030386708942880297,-0.01078659863737597,0.07084755947691328,0.04727927380949689,0.03757510335012851,0.02835716886791164,0.01577179816548537,-0.002479383313155707,-0.021195419233103953,-0.02529846499144512,-0.00893572397857473,0.0017402497426176969,0.10818969966327076,-0.025593362564236735,0.005505163762631453,0.000967003670501711,0.0034370778270634344,-0.04905977724555289,-0.09784561995757646,-0.05759511412381133,-0.04788044119977996,8.99973265635531e-05,0.03899098320742326,-0.013018858492542184,-0.03357970336720035,-0.07085069967602786,0.03948115490439018,-0.0019207066376917819,0.0042312989426416415,0.005336826244352516,-0.011032356003101117,-0.029181364820100673,-0.10623148689806886,0.011026064666409334,-0.002513695461632232,0.03450919316924338,0.03679850463806263,-0.020068650443889405,0.2737943950684382,-0.040771020670928915,-0.02690973037382844,0.024986512507417354,-0.011513345914806041,0.09715836503155514,0.00861010973218903,-0.006963022264980676,0.10178086655581627,-0.023540881702079998,-0.0037991860133137993,-0.024068108879507336,-0.0118733683813369,-0.02656810463582448,-0.028273590244307516,0.10093016903136304,0.014381542198434374,0.0079862296950242,0.03437996246597079,-0.02508969753102087,-0.03048563611580751,0.15332683390013166,0.0581758001444125,-0.006539438806680762,-0.011896641761189094,0.04036240533669819,-0.0626012419599825,-0.03247021249610669,0.017634212454626198,0.1199110796161444,-0.04929573669608429,-0.005606213888548671,0.009432292200798461,0.00572717857563899,-0.023583231641168708,-0.11072104454325747,0.05595478348390329,-0.2122309736729185,0.0026525854528648375,0.007421668608212038,0.0036563157602873026,0.010657062344429199,-0.02461172318168004,0.0017415194371370858,-0.061193606107541064,0.02221148951736675,-0.036663524638970414,-0.01668416405343995,0.03572090030557871,-0.18148969347412422,-0.03252236264655979,-0.027623879484163314,-0.005522883773547519,0.00010585848918179463,-2.335397087307017e-06,1.427091172981213,-0.13792683844309125,-0.007189761856465296,0.032937292741759605,0.10635290827603945,-0.028490624310864084,-0.00515525865444152,-0.11040984747071665,-0.048159228090885846,0.2634439869050238,0.01613764370195658,-0.03908572000591187,-0.004852127689894829,0.08723748310827402,0.011265198073680318,-0.007497800949111759,0.016158216594071247,-0.03229493761727712,-0.033511938151965945,0.005294517173991316
CTSB,-0.027143728509467942,-0.030546920749185066,23.968625869250094,-0.01462771387954848,-0.02806045396208697,0.0025334080918205173,0.025831493193498336,-0.057940612868791486,-0.015597909396246402,0.016156578598306503,-0.02954798175443935,-0.022319014248448312,-0.030178383168739786,0.01150760855699188,0.020821636089268316,0.03420363182937119,0.020555295815602958,0.021223516409025776,0.003097600578960914,0.037628173057325964,0.08100814397523685,0.015284569189694902,-0.0009169715318991397,-0.028253323212000154,-0.00490688845646175,0.009922902958718855,0.009784242320154927,0.02592265515155855,0.006522256904126189,-0.025622435941113842,-0.034266550060070095,0.05584904932875258,-0.015334495765784554,-0.11478859652190787,0.03265903008993422,0.03384895510144895,0.007849514976922784,0.11552832881866691,0.028600974094387284,0.0007764971326815416,0.014365918257553128,-0.01760806195781697,0.0321097824009724,0.008094143624188602,0.02976963227699835,0.0008579065902044261,-0.00952971523973321,-0.0005191029718956044,0.018165331867264822,0.014895692057410155,0.003964854410825998,0.005614702037954792,0.0026998507273305024,-0.03249154046839302,-0.020243595149752172,0.01356206617590597,0.03533756423271156,0.001487705750500732,0.0006150496972866904,0.01804094355466347,0.0034094760946831904,-0.026697568023119688,0.011600020397514251,-0.04341788418043418,0.06450139182966244,-0.033781497553993504,0.029014993715279054,0.007539779368842019,0.028424072835540798,0.04775643878242366,0.035215680310645,0.006492620543444486,-0.01929687892124841,-0.0011832525621667193,0.0006817981401262143,-0.050996728516919616,0.044942101997548355,0.0005668780569955379,0.031591220823533994,0.0018312136052610452,-0.008112497524619348,0.017307515411016,-0.0036733166695610813,0.02970431806750623,0.04993753766390592,0.009290597070168036,-0.0030386708942880297,-0.09142160608697934,-0.0016543023892717002,0.04727927380949689,0.026309365083205784,-0.02741642392183682,0.0350282799945449,-0.0022323658442580862,0.002761611180615053,-0.03919086729728709,0.02916553121011481,0.11352249161622803,0.0397278821489206,1.2621903933364905e-05,0.009115580074632808,-0.008476576525671187,0.006681072071851905,0.012234397128871583,-0.01658918094745963,0.05759511412381133,0.007809873790720233,0.0038871736756357867,0.010538342634400984,-0.024229615940715637,0.08134131413237414,0.0028199403872069782,-0.0379399831814384,-0.016504485497939692,-0.0077259069472638085,-0.01000901274095007,-0.008414171094940429,0.013164794547235152,-2.471528757151234,0.024288590769226605,0.007528558441650952,0.03450919316924338,0.009598623721390476,0.020068650443889405,-0.01956220650609624,-0.029638471014803925,0.08840889200605175,0.024986512507417354,0.03150927277841186,0.01845166905662308,0.017544960283322475,0.5431360371197052,0.006245596480260875,0.0068725002618152484,-0.20527821995156306,0.0069296532383678455,-0.003931577028268019,-0.02104064800854873,-0.006083770981286161,0.04645545847908946,0.03083988758722628,-0.002853062484817358,-0.007722846540640602,-0.025372484947882867,-0.006273736539304526,-0.0012051479800006038,0.006694603050188977,0.0019376538648226006,0.03313413583664552,0.013483354127626654,-0.03111910920220087,0.0008163594007497973,0.027503798383452415,-0.00967417141619006,0.03472968441253885,-0.04165575361681919,0.009965012894334982,0.027261049110984113,-0.0007789320800765853,0.07505820597212914,0.03160855295565512,0.027461084979198566,0.013834911921404425,0.06867598207523995,-0.04687905941436176,0.007146601020612501,0.019449758019961308,0.0005210172200276969,0.047890268823245916,2.9854220135960085e-05,-0.036663524638970414,0.009465665395072832,-0.053847718678064115,0.05914454290583271,0.07423752435203215,0.02580168288236531,0.00031209946318680443,0.0010488847669389803,0.04218404327882646,0.011209285832815764,0.016977670078893614,-0.03069698129749996,-0.032937292741759605,-0.05652135684851202,-0.028490624310864084,0.048443286745349874,-0.005291651621483224,0.020894404112419072,0.03228457689276265,-0.0004726673295226718,-0.0400387759600749,0.012653366436524911,0.03984511349698734,0.017215692822761208,-0.002375887174633261,0.037419522785542864,0.007011507348892198,-0.01875081834578683,0.044767239118097144
MMP9,-0.017941498096071585,0.1144117930000452,-0.03764129525852392,33.71291964655341,-0.02806045396208697,-0.029807341301561492,0.013238349595188133,0.013002296613912195,0.00014566351052517685,-0.07801888756482031,-0.013571621386440413,0.011458428448982363,-0.030178383168739786,0.008508908807985535,0.003753026048265998,0.03420363182937119,-0.020555295815602958,-0.029350675189191502,0.0073766217442442,0.037628173057325964,-0.000170403736921196,-0.010210319595213123,0.02117923351883476,0.028253323212000154,-0.0017723122378634876,-0.01819654817392394,0.023182285188731618,0.02592265515155855,0.010326208801146075,-0.013686925721497593,-0.034266550060070095,-0.0025912634164945896,-0.017181586901053442,-0.2209061266172123,0.03265903008993422,0.03491816130189363,0.023831373653535656,0.13676037141062697,-0.3174993247363133,-0.028027898500568797,0.006288080481060077,-0.023486911896599006,0.01764642818612519,0.0012789072206927552,0.007967359708211793,-0.004113369743952106,0.00952971523973321,-0.0005191029718956044,0.029653282548124733,0.02493301522214233,-0.021421725413458576,-0.004850597174563626,-0.05718673991707863,0.015648739986588195,-0.02730333817573001,0.03385825625368047,0.025493812991319257,0.04786321020322757,-0.0014131477048891245,-0.02574477096451175,0.007477662092408275,-0.026697568023119688,0.025036233135209175,-0.05196327026741353,0.03854529691096081,-0.033781497553993504,-0.03180836110991745,-0.03653325981441231,-0.028424072835540798,0.14615775472594705,-0.035215680310645,0.0001230049879526256,-0.01929687892124841,0.019548837361233175,0.16519469211244675,-0.05260265518341051,-0.006762539819910872,-0.04256458524455341,-0.06368510976602504,-0.014518824563758359,0.003849872009094576,0.017307515411016,0.005170347756554455,-0.0001558630556987176,0.04782783606709964,0.035110817423692514,0.02385964410047104,0.054810304275229406,0.05059553177483464,0.04727927380949689,0.001284884629501748,0.013011218658354553,-0.002682181090823701,0.017695819243411758,0.01863657528790845,-0.031345322507490087,-0.04068242785219207,0.018442271183542826,0.05785493370702469,-0.025593362564236735,0.03506222670170169,0.0008069225352618626,0.00625613764539314,0.02916414141709567,-0.09784561995757646,0.03286895118600006,0.04788044119977996,-0.0038871736756357867,-0.0013715408319900325,0.0018075155087642553,0.046322357416272546,0.024122539500486866,0.01912901515974908,-0.039731701121978116,0.006942383146177287,0.02949727941849577,0.028368884073729998,0.007881682204616384,7.814494905381433,-0.021514415456001235,0.023759203915119927,0.03450919316924338,0.030873940120184157,-0.0020659691757367996,-0.05245648111074319,-0.026484094620794502,0.012494229259113919,-0.014995322029563496,0.14516458591539827,0.026536407351013744,0.017544960283322475,0.04255389477452733,0.17297594703968622,0.023540881702079998,0.05018463260394964,0.024068108879507336,-0.027562534013289817,-0.027860157467286515,0.028273590244307516,0.010206476331562414,0.008632895803131025,0.2649431000961977,0.012627429073250688,-0.025372484947882867,0.004399669627013105,0.0236676183091934,0.0338665660773273,0.0019376538648226006,-0.03313413583664552,0.040928048200952326,-0.03307072826803399,-0.03247021249610669,0.028191458055279055,-0.028583842196804474,0.07037005771290256,0.08573519971977164,-0.007114833500150445,0.006932481816087864,-0.023583231641168708,0.09963291551264156,0.010311076393963902,0.0074480694288691475,-0.0703430378536285,-0.040013594310680016,0.06418353092128219,-0.002136301545627158,-0.014547390836812536,0.000448562282123902,-0.020099934588043,0.026182784908021915,-0.036663524638970414,0.008679909425722146,0.2495815848067386,0.05659172418406771,0.10610856529373465,0.027623879484163314,0.004279206044439628,-0.03346920088373877,0.03213432549265235,0.009305856338266992,-0.0008146722907098429,-0.0026634673467111967,-0.032937292741759605,-0.11399397739160413,0.028490624310864084,0.04501884084261243,-0.03910828603252441,0.011000723958885532,0.2634439869050238,0.020239502945702502,-0.007531615245094968,-0.05734691512988324,-0.01182442848819099,-0.005059623534816525,-0.0013906356163397994,0.15768269373518146,0.03421171646997565,-0.004198847720392076,-0.04535472621266906
TYROBP,0.013917845676087906,-0.02589712944969303,0.04865928462040769,-0.003900642737993504,10.69980428638622,8.34544159109473e-05,0.012261749709962404,-0.007325668286249331,0.0019726540904702163,0.010007677984933796,0.002662257798252224,0.022319014248448312,-0.030178383168739786,-0.004508997933372115,-0.02644140401054189,0.00013119092463253205,-0.0016726180209065537,0.029350675189191502,-0.015560832085194102,-0.0026763543170254533,0.029297469081354797,0.03478587780057561,0.02117923351883476,-0.028253323212000154,0.0022348672717692514,-0.01819654817392394,0.020243238507632703,0.02592265515155855,-0.002304683441564858,-0.025622435941113842,-0.004926345300093777,-0.2658947483973994,0.012696460798120432,-0.30026928811588866,-0.057575898896410085,-0.022729652395967283,-0.023831373653535656,0.011817687860414863,-0.027728445929427054,0.028001942949263014,-0.013391029421681173,0.023486911896599006,0.008142840195024545,-0.021068173557644353,-0.02976963227699835,-0.06722826070245318,-0.006667874055102969,-0.024488821329786144,0.019794678623934775,-0.02493301522214233,0.008588986813045549,0.005939059405392014,-0.005769775893458846,-0.017014764984276447,0.0066259997204360386,-0.03167260524673526,0.017565266041678768,0.04786321020322757,-0.00857165924613481,-0.02574477096451175,-0.022280048031064936,-0.025505428238482307,-0.0005009966386515995,0.01492983316538738,-0.013788693565659331,-0.033781497553993504,-0.03069275387775928,0.03653325981441231,-0.028424072835540798,0.017275794698242097,-0.006909947049801803,-0.0007635620937587791,0.0032212003071516696,0.02863047383661562,0.052960384952591956,0.007437071163670251,0.047297427919528574,0.0019312298149786915,-0.014429681405471448,-0.03750613885568665,0.03501478706999694,0.002698964709547019,-0.031190822299030235,0.03164951820427439,-0.012821768135935954,0.0006609184662093374,0.0030386708942880297,0.014952700813132462,-0.046029122511476374,-0.04727927380949689,-0.03757510335012851,0.02835716886791164,-0.0350282799945449,-0.018783561542720095,-0.020822428025524163,0.006816402447186211,-0.004485456695426522,0.013215584254907844,0.018439593315498336,-0.00636849916941575,-0.002855934979321499,0.003922087870634428,-0.029279843793597105,-0.04905977724555289,-0.17504612217675716,-0.004127390826277811,-0.04788044119977996,-0.0009093674523166288,0.04850707530845812,-0.024229615940715637,-0.04136466531571458,-0.02072275350569763,-0.04122288612636815,-0.006110843650944416,-0.001995720262133403,0.015228683679442705,-0.024100683135585478,0.029181364820100673,-0.1929652810027182,-9.192450573329112e-05,-0.023759203915119927,0.022443318710857918,-0.0005367437509725976,0.00787637910005246,-0.0017194998202829323,-0.011404989092522412,0.029062334488174555,0.02218629310549278,-0.04604487317892796,-0.048654879488284265,-0.007132886778766655,0.04611369171820803,0.056108201727623444,-0.0031835666356011243,-0.10509149136763707,0.014672168405847858,0.01467421865451446,-0.027860157467286515,-0.028273590244307516,0.012677351410916648,-0.03268770520694982,0.016937861368397887,-2.379654876442229e-05,-0.001468378782758589,-0.032323098803287965,0.002713863980787668,-0.032442877011839504,0.0262192784911372,0.02130876351781294,-0.040928048200952326,-0.009881032524794626,-0.05088546645971135,-0.017092681041792582,0.00967417141619006,0.07037005771290256,-0.13064509169678346,0.009965012894334982,-0.027261049110984113,-0.023314918336554833,-0.07505820597212914,-0.05595478348390329,-0.08770687632229052,0.09458735523762914,-0.05687415391457283,0.022564686898892707,-0.009686468013345804,0.021113499536892014,0.012194709049841886,0.003978468855115597,-0.009656259958211252,-0.036663524638970414,0.012046176446365253,-0.04100385687910415,-0.25802332898685726,0.02864688193200233,0.027623879484163314,-0.03436445158994907,-0.004950048365012519,0.028653546306318202,0.011209285832815764,0.009857423126743047,-0.027149616743369794,0.032937292741759605,0.002043254948741965,0.028490624310864084,-0.01724331210253471,-0.041400655076297345,-0.05413965006409192,0.03152234632740628,-0.005178846725549421,0.013141447742871187,0.0018906341597240432,-0.03725434384114927,5.517205700749388e-05,-0.08107105878989984,-0.037419522785542864,0.0060092632744597006,-0.033511938151965945,0.06537955520764936
TGFBI,-0.005040837272454274,-0.014812155282326218,0.06483030133524512,-0.03095008852606144,-0.02806045396208697,24.399367354505937,-0.0008652714640780852,-0.02243153478793863,-0.035750438955739025,0.02479087647699491,-0.02954798175443935,-0.022319014248448312,-0.030178383168739786,-0.015518770846154535,0.02537400848870702,-0.0248753148791487,0.0016726180209065537,-0.004126067662946726,-0.009128542052153188,0.037628173057325964,0.039895967093586025,0.0147377051356403,-0.02117923351883476,0.0207678987739319,-0.0023010632568683516,0.01819654817392394,-0.023182285188731618,0.02592265515155855,0.01854935100788143,-0.025622435941113842,0.02236011563789227,0.32226190364220036,0.007731603410066312,-0.7195502581647995,-0.0022314528467401494,-0.0018884128676042587,0.023634327913474744,0.05738843198130477,0.047684978275840235,-0.021351214367109527,0.04010185237167122,-0.023486911896599006,-0.012426732617683232,-0.020375226648876987,-0.00920729987654975,-0.0005339624826696343,-0.006667874055102969,-0.005202609841001397,0.005426644431650772,0.021111488971762273,-0.001624359718096394,0.005113418748108969,0.0036366870936098317,0.0006736520368280345,0.009158220350843403,-0.03509502804902374,-0.0056259306810533755,0.003154249505210712,-0.013820861909313841,-0.02574477096451175,0.003588854343722919,0.002494344556050022,0.011613498942138992,-0.04078794485369772,-0.01697861222099454,0.033781497553993504,-0.0056211568462046415,-0.019470024213529613,0.01819282981190069,0.012631491776677021,0.049836942193971966,0.027235089164917008,-0.01929687892124841,0.0023509878590000114,-0.0038122838464264854,-0.1061083858677844,0.03120760405222398,-0.0005668780569955379,-0.1065250271695037,0.004346435569832115,0.027249311812378822,0.002698964709547019,-0.0015378160754191455,0.03663648781263726,-0.00927041179462667,0.013676564640218342,0.0198167656537928,-0.014697164123738693,0.042547835926087,0.02002854952338496,0.026309365083205784,-0.0016361170683277318,0.007213202271972246,0.018783561542720095,0.021195419233103953,-0.0010669094994936127,-0.016136023885222027,-0.014357001288951707,-0.12573922119640274,-0.00368435401682949,0.0178437505830758,0.01806573145094204,-0.0034370778270634344,-0.005860931461929948,-0.003971546959678279,0.03671157306080537,0.009372926324179623,0.004815918332356959,-0.016302539059733376,-0.024229615940715637,0.041599282657411835,0.007598068881880479,-0.00832084104885687,-0.05496040627301618,0.033211987234772505,-0.027456439677503802,-0.011032356003101117,-0.0016577829333777301,-0.21736927970310174,0.006495053484990473,-0.020599714785061347,-0.0039574357923518565,-0.00380054468316881,-0.01657603654789277,-0.024180041412667705,0.040771020670928915,0.054916432376345366,0.024986512507417354,-0.004396171726735746,-0.0006211231143204998,0.011980566937298076,0.056546009226456036,-0.09171010410656327,-0.023540881702079998,0.03744713056438185,0.014672168405847858,0.027562534013289817,0.027860157467286515,-0.028273590244307516,0.00046724235412459037,0.0028787543973926807,-0.026061456013084537,-0.007722846540640602,0.025372484947882867,0.05715521765090483,-0.10748297508163798,-0.03267601842474421,-0.025117504971051908,0.03557849685387244,-0.034148154563555994,-0.03307072826803399,-0.03247021249610669,0.028191458055279055,-0.045945939355989715,0.023391189982595106,-0.0007647833474573662,-0.0028816523838732177,0.027261049110984113,-0.0016118186360625103,0.07505820597212914,0.021043961683506637,0.010895667809765384,0.031242560460572524,0.029322287256412106,-0.057173305911306205,-0.006974611708742781,0.048434094611888835,0.004996049655740776,0.019036183552932052,-0.024122911239510537,-0.036663524638970414,-0.014534662092500188,0.02382303498523194,0.0022667605168403783,0.006327078576361708,0.01045930933383465,-0.028891959282050236,0.0005108517701690529,0.03600629171168893,0.011209285832815764,-0.015243309153549465,-0.03069698129749996,-0.0039298753151710605,0.042936751431746224,0.028490624310864084,0.016597158626988368,0.043378134546625056,-0.0003268614978460198,-0.0429359929446191,-0.03143171828577617,-0.012914664647784534,-0.22617280429011324,0.004538861416302229,-0.015497383168639172,-0.014669369743883004,0.037419522785542864,-0.00746582016081619,0.033511938151965945,-0.012349364382039369
